Observation id,14_41_08,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,,,,,,,
,,,,,,,,
Observation date,2022-02-19 13:35:21,,,,,,,
,,,,,,,,
Description,14_41_08 GFP,,,,,,,
,,,,,,,,
Time offset (s),0.000,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
191.033,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
191.067,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,START
196.400,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,STOP
200.900,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
213.100,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
214.800,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
217.267,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
219.267,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
224.067,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
226.500,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
228.733,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
233.400,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
234.933,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
234.967,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,START
236.867,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,STOP
247.333,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
247.833,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
247.867,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
251.000,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
251.033,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,START
255.700,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,STOP
261.400,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
264.400,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
264.433,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,START
271.000,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,STOP
271.033,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
275.933,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
286.033,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
286.867,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
288.667,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
292.267,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
292.300,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,START
293.233,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,STOP
297.567,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
298.167,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
298.200,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,START
305.100,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,i,,,STOP
305.133,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,START
305.867,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,m,,,STOP
311.967,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
313.667,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
316.300,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
319.800,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
395.067,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
397.900,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
403.633,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,START
404.667,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,f,,,STOP
412.267,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,START
413.200,C:/Users/jusa6606/Desktop/video1_2022-01-28T14_41_08-002.avi,1799.500,30.0,,g,,,STOP
